col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Date_Occurred,Division,col_10,Wday_Wnd,Incident_Type,Incident_Count
row-drv6_yqwy~z2i4,00000000-0000-0000-E717-1579845DF714,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,A DIVISION,6,1,Track,2
row-8bmb_t2nb.tq7f,00000000-0000-0000-0203-9495E42E35BC,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-dc9m.r68z_g9kc,00000000-0000-0000-391A-F2582DBC93DD,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,A DIVISION,7,1,Track,1
row-8zvt.cdcc.8gz4,00000000-0000-0000-1723-975B7266DFD4,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,A,1,Stations and Structure,1
row-ir7v_fvjh_xp9t,00000000-0000-0000-186C-3CAC706D19DD,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,A,1,Track,1
row-mhkx_98vg~esjz,00000000-0000-0000-2944-5D856133F852,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,B,1,Signals,1
row-7dai.icaz_kghg,00000000-0000-0000-0902-6657787F81F0,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,C,1,Signals,1
row-g6a4.n6pq~ajcd,00000000-0000-0000-A96D-805A8FE64F32,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,D,1,Subway Car,1
row-w95t.w8dy_tbrb,00000000-0000-0000-0BD1-FCDC8CEA111E,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
row-hgpj~sjxg_7fj7,00000000-0000-0000-CDAC-CAFDFA850DE8,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,E,1,Track,1
row-69mq_yiz9-zatn,00000000-0000-0000-A811-96F8A047E3AF,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,F,1,Signals,1
row-jth4~sm2a.nn9n,00000000-0000-0000-7358-7C54101C6931,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,F,1,Stations and Structure,3
row-cvx5-pwae-zcs9,00000000-0000-0000-2E02-AEB61D440867,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,F,1,Subway Car,1
row-qj3i~6pvk.h6xe,00000000-0000-0000-4673-9AB000C301C9,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
row-r36n-rh2f_cr7r,00000000-0000-0000-9EF5-254A90E6664F,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,JZ,1,Track,2
row-2ngn-4uwg~cti8,00000000-0000-0000-933C-588051ECA99C,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
row-4bcf.6a7e_44pe,00000000-0000-0000-0A92-3207D1F197E0,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,L,1,Signals,1
row-48d2~i2ij~wkpp,00000000-0000-0000-B134-B320FD39EF41,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,M,1,Signals,2
row-uyui_t3m8_s4se,00000000-0000-0000-BD91-AF40F26FE797,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,N,1,Signals,1
row-k7wt.8pkc_s68d,00000000-0000-0000-2543-15B0F2299092,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,N,1,Track,1
row-67xk.zbsg.gzyk,00000000-0000-0000-C4CE-9B0398CA8191,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,Q,1,Signals,3
row-xbjy.v3xv~3w9v,00000000-0000-0000-F0A4-1C189999EBA7,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,Q,1,Track,1
row-iy6n_7jws~t4ve,00000000-0000-0000-47EB-5F0C1B0BD35F,0,1737737453,,1737737453,,{ },2022-12-01T00:00:00,B DIVISION,R,1,Track,2
row-ptrv_item.y6u3,00000000-0000-0000-C9E0-D8953FF7D10F,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,1,1,Signals,1
row-v4md.v376_6vy7,00000000-0000-0000-2121-9737E14C9416,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,1,1,Stations and Structure,1
row-ddk5~9nti_xh7r,00000000-0000-0000-3EA4-A34DCAD1FC7B,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,2,1,Track,3
row-pujz.qmnn_jr8n,00000000-0000-0000-50A0-020CB1FBBE50,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
row-9yu6-6ji7-5irn,00000000-0000-0000-CB93-F957691D14CB,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,3,1,Other,1
row-sdvd~2sci~kpf3,00000000-0000-0000-C844-09C4CAC1105E,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,3,1,Signals,1
row-zmse.skqs~usbw,00000000-0000-0000-9AEF-E037D0466D49,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,4,1,Other,1
row-umqm~uzdx~iery,00000000-0000-0000-7DF1-FAAE79D417A6,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
row-gew4_aqgi.m4cc,00000000-0000-0000-D5C4-EC8605C06D77,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,4,1,Track,2
row-6x8a~rnyb~xppk,00000000-0000-0000-D76D-6EF403994EB9,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-xnn6.vm4e~pwbf,00000000-0000-0000-DD6D-6C658AA814CC,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,5,1,Signals,1
row-dy8e_sqsz-kgfj,00000000-0000-0000-A76E-404A3DBDD3F3,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,5,1,Track,1
row-mpgi-i8hn.gynv,00000000-0000-0000-BBD8-0628374B3BD3,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
row-vs22~a8yt.ugj2,00000000-0000-0000-97E1-EDA601F92BCD,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,6,1,Track,1
row-x3yc-uk2p.ve24,00000000-0000-0000-B440-6B1C3B8CC466,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-t7iu-idxb-reyc,00000000-0000-0000-3D44-CCCD256F64EF,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,A DIVISION,7,1,Track,1
row-d9e2_ngy3~g37b,00000000-0000-0000-D87D-8EA6119FFE21,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
row-dte9_bkps-q4sn,00000000-0000-0000-C0AF-D55E90BC4917,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,A,1,Signals,2
row-rwaw.q4pt.qub6,00000000-0000-0000-8216-2F3F81058D7F,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
row-5kqi.wu5y-66jx,00000000-0000-0000-DE92-CC2C117DC7DC,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,B,1,Subway Car,1
row-zce2~isxa-bzet,00000000-0000-0000-3CBB-A46217D9958C,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,C,1,Signals,2
row-4grf_f7wk_meyf,00000000-0000-0000-C4EA-4CEF24F0D9D6,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,C,1,Track,2
row-3zjw_82bb.ha88,00000000-0000-0000-C615-10D8C3DD12DC,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,3
row-iwhh~vmk2-zyuc,00000000-0000-0000-78BB-994CA7845626,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
row-s88f-pvye_d9pc,00000000-0000-0000-5705-3DD0C5A80032,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,F,1,Stations and Structure,2
row-un52-3ah7-na3y,00000000-0000-0000-FB72-03C1421CF280,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
row-uyrq~cxx7-2zjs,00000000-0000-0000-646B-9FC91EB87FFB,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,N,1,Track,1
row-z2sn-8mn3.cevz,00000000-0000-0000-9C1F-08950E36530E,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,Q,2,Persons on Trackbed/Police/Medical,1
row-azy5_8dcs_2dtz,00000000-0000-0000-47A3-ACCA0733FB00,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,R,1,Subway Car,1
row-tinm_g6hq.t7wj,00000000-0000-0000-AB0B-E1C385B7DCCB,0,1737737453,,1737737453,,{ },2023-01-01T00:00:00,B DIVISION,R,2,Subway Car,1
row-7i95.fyzh.c9xc,00000000-0000-0000-DE3C-BCB0EA1A9BD3,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,1,1,Other,1
row-vf6b-ekt7-amu3,00000000-0000-0000-E773-4EAA6DCEA6C3,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,3
row-58np_f3ep-pnhg,00000000-0000-0000-CCE0-4DC5F5B74DEF,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,1,1,Track,1
row-h2ef.wkbs-sz8d,00000000-0000-0000-98D6-1ACC7E990503,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,2,1,Stations and Structure,1
row-e6fk_59ep-fva3,00000000-0000-0000-8FB3-5FEB6545DAB2,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,4,1,Subway Car,1
row-nx4y~3fk9-7g3i,00000000-0000-0000-6A82-4F01A197880A,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-z5sm-44vu-65vq,00000000-0000-0000-B310-9F3F523C2FDD,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
row-z5vr-s7gc-mbgj,00000000-0000-0000-0F52-EE147379210E,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-6yjw.9bz9_aehc,00000000-0000-0000-1ECD-098E3F07AE56,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,7,1,Track,1
row-c5q3-jf74-pkkq,00000000-0000-0000-E4A0-CDAA9F0E3020,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,A DIVISION,7,2,Signals,2
row-edvf~7d8t.qhab,00000000-0000-0000-6B68-C9E25D1BAFBE,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,E,1,Track,1
row-ddy5.esge_ma8s,00000000-0000-0000-19C7-6505D81747CC,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
row-3yfe~bgh4~4pqp,00000000-0000-0000-838B-D2C875E51BD7,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,F,1,Signals,1
row-qmka~7hmz-v6ua,00000000-0000-0000-448D-E208AAEB6078,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,F,1,Stations and Structure,1
row-nr4e-7wzj-5nwq,00000000-0000-0000-3621-3FC6D397B3E0,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,F,1,Track,4
row-wfkx_7pmc-rj79,00000000-0000-0000-FF5E-F86B596B4B51,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,JZ,2,Persons on Trackbed/Police/Medical,1
row-7xjy.vvyp~p6ij,00000000-0000-0000-3EF7-B20E6F293F5F,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,L,2,Signals,1
row-h6dc-i4s4~pe2z,00000000-0000-0000-7BD0-55F37BE8298A,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
row-v8e2~8gvh-vb9a,00000000-0000-0000-A1A2-C2404954A0D6,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,N,1,Signals,1
row-9adh~wfgn-2gyz,00000000-0000-0000-190E-275F60AEEFD5,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,N,1,Subway Car,2
row-x932~rma4-ru5p,00000000-0000-0000-362E-3466613FF80E,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,N,1,Track,1
row-7x5a.dwj6~tuna,00000000-0000-0000-D023-9BAF06B142C8,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,Q,1,Other,1
row-gc5d_p7kf-xgdd,00000000-0000-0000-848F-9DF08F5CD44D,0,1737737453,,1737737453,,{ },2023-02-01T00:00:00,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,2
row-b6h5~btzb.3cpk,00000000-0000-0000-AAA2-83B25E8FF213,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,1,1,Other,1
row-49eh-qr5e~cmpg,00000000-0000-0000-402A-4D81A24267F2,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,1,1,Signals,1
row-u46b_6kb5-ws2v,00000000-0000-0000-D0C1-6A417BA784DB,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,2,1,Other,1
row-a5hd.p74d~ym9u,00000000-0000-0000-2182-28AA78026D5F,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,2,1,Signals,1
row-jy2n~2rbm-zcux,00000000-0000-0000-E86C-3F55162A5122,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,2,1,Track,1
row-z334~wbj4-cn5g,00000000-0000-0000-9074-3AE6E7599476,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,3,1,Signals,1
row-ipw5~kqpi_3rqm,00000000-0000-0000-1B4F-C8F1545202DC,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,3,1,Track,1
row-fke9_shd7_mci7,00000000-0000-0000-D240-9CE001622CDD,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,4,1,Signals,3
row-hvmz.pvd7-g2gc,00000000-0000-0000-CC29-C3323D6C9810,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,4,1,Subway Car,1
row-tfbu.bczw.7f6w,00000000-0000-0000-34D3-4977075ACBAE,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,4,2,Signals,1
row-w3cz_ta4f.yfmj,00000000-0000-0000-C367-B89ACD0EC3FD,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-2w7f-jmww~r8mz,00000000-0000-0000-A943-0A898EAEFA1C,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,5,1,Signals,2
row-dcbq-a4xq_ur3v,00000000-0000-0000-8A7D-AFC58A19D963,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,5,1,Track,1
row-w39j.3mwf_veq6,00000000-0000-0000-E710-EFF703900606,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
row-teuj.9d46~9ayg,00000000-0000-0000-9BF8-7237B1A73E36,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,6,1,Signals,1
row-3exs.9pv6_w9cb,00000000-0000-0000-AE86-79DE1AAA51D1,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,3
row-fdus~pfak~yrjf,00000000-0000-0000-C49E-18E4C943E894,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,A DIVISION,7,1,Signals,1
row-up7t~asvn_6a5t,00000000-0000-0000-25A1-5B661289B267,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
row-6wf2_urcq-umgt,00000000-0000-0000-1886-44575C4484FC,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,B,1,Other,1
row-jffx.auk8-4xt9,00000000-0000-0000-C4C7-E0E8D2811B3D,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,B,1,Persons on Trackbed/Police/Medical,2
row-xrrx-fsww.xkgq,00000000-0000-0000-19FA-43425462BEAE,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,B,1,Subway Car,1
row-xi9s.rghw.h44q,00000000-0000-0000-3502-431B8D94BF03,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,B,1,Track,1
row-pdjq.9dis~2g6d,00000000-0000-0000-FF12-EC05457320AA,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,C,1,Signals,1
row-3dr5_rdem~r85r,00000000-0000-0000-0CD6-7764131F38BA,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,C,1,Track,1
row-tw49_c29y.53xz,00000000-0000-0000-F773-87F799E30923,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,D,1,Subway Car,1
row-ndwp_v2rj.e5u3,00000000-0000-0000-CCAD-F3F1581BD151,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,E,1,Other,1
row-vw38-rrzh-6i9u,00000000-0000-0000-9F34-5FB142734BF4,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,E,1,Stations and Structure,1
row-fnhd-agwy-dm7b,00000000-0000-0000-3719-32E9D05CD921,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,E,1,Track,2
row-qpkc.7svu-mdy3,00000000-0000-0000-8ECA-D836C9B78758,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,F,1,Stations and Structure,1
row-bumd~cw8h_3vcw,00000000-0000-0000-C179-A3F393827A08,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,F,1,Subway Car,1
row-vz26.bnmn~szvh,00000000-0000-0000-05D9-A4AA2826DFEF,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,L,1,Other,1
row-qfe4-xk88-k9m9,00000000-0000-0000-D828-399B96A036CE,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
row-xndi.953r_rz38,00000000-0000-0000-CFEE-23FF391F4FF5,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,L,1,Track,1
row-xfj7~zsyh_wbab,00000000-0000-0000-48DC-8276CD306C14,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,3
row-ums2-y4hb~dt6p,00000000-0000-0000-A2E0-75EEA1FA6C41,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,N,2,Persons on Trackbed/Police/Medical,1
row-c65n_nehf_9qi8,00000000-0000-0000-5A9F-7EDAAAAEDEE9,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,Q,1,Track,1
row-ccqf~7xr8_ggtk,00000000-0000-0000-508B-79E48128E984,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
row-q9x7~b9rz~5hnr,00000000-0000-0000-9333-C824BFECDAC2,0,1737737453,,1737737453,,{ },2023-03-01T00:00:00,B DIVISION,R,1,Stations and Structure,1
row-sn25-d3ze~bgqb,00000000-0000-0000-7A99-9B0F16CC2C84,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,2
row-3ksn~rbwx.3ky7,00000000-0000-0000-A5EA-AA8FF081DB54,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,1,1,Signals,1
row-4kp5.7ugk~ece7,00000000-0000-0000-687D-A77589E784BD,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,3
row-dazz_pqwq~hcks,00000000-0000-0000-62B3-DB0866A9FC91,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,2,1,Signals,2
row-erai-y6fe-pt7v,00000000-0000-0000-93A3-80CA13F61D15,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
row-6q8t~trwi_gwah,00000000-0000-0000-30B0-DDD3408FCF6A,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,3,1,Signals,1
row-a7zp_bfnm~w94e,00000000-0000-0000-2A61-8368C7196A21,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,3,1,Stations and Structure,1
row-vyph.2k8s-u6sz,00000000-0000-0000-FAB2-7E41320C5D93,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,4,1,Other,1
row-usnb~wvte_rbfp,00000000-0000-0000-AF84-8F135CA7C366,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
row-nbq2_pst4~zn4w,00000000-0000-0000-D15F-75CCDE2FCC97,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,4,1,Signals,1
row-xqua-8tvj_mggn,00000000-0000-0000-A027-5E82C3079A96,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,4,1,Subway Car,1
row-nzt4~zavt-zu2g,00000000-0000-0000-0493-1FE0531FC7D9,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,5,1,Subway Car,1
row-hc6r.79ki.hnu2,00000000-0000-0000-8F0B-8E8690F3528E,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,6,1,Other,1
row-yyra~hiyx-jyvj,00000000-0000-0000-7FEA-1DE776FE96F4,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
row-8fdd~mhp5_52qr,00000000-0000-0000-3290-3F2C0BFAF0EF,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,6,2,Track,1
row-dug5-zcca-dqy2,00000000-0000-0000-B64A-D901010D6E6D,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,7,1,Track,1
row-2hhn_zhx8.rqsx,00000000-0000-0000-6718-D5CC3451EF77,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,A DIVISION,7,2,Signals,1
row-fvh6-ucdu-iqv8,00000000-0000-0000-D89C-14F0E9F7F290,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
row-azx6-5763.xb6u,00000000-0000-0000-4A17-C7E3DCC37BDE,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,A,2,Other,1
row-un4c-8di9-yegq,00000000-0000-0000-7F27-F2160E20A5AF,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,C,1,Signals,1
row-4mjv-5djq_cdvn,00000000-0000-0000-E0C7-5AFC1D33690B,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
row-ck5v~kf4f_mn9m,00000000-0000-0000-3EC1-01EFB876F850,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,E,1,Signals,1
row-87ar-ahu2-nyzx,00000000-0000-0000-561E-98FAB1F77A43,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,E,1,Stations and Structure,1
row-968q.fvbw_7tt7,00000000-0000-0000-9169-09F95FF8D41E,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,E,2,Signals,1
row-3tn8.n8zt.9p4z,00000000-0000-0000-50AF-0294E7DEE533,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,F,1,Other,1
row-etq6~87km_d33c,00000000-0000-0000-262A-22B3811A2D48,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,F,1,Track,2
row-ecsr.rrye_x6q8,00000000-0000-0000-9EBD-990B6D760ABB,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,N,1,Signals,2
row-4vxx.m5nd~x5mu,00000000-0000-0000-3AF4-3B0DF3A69E00,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,N,2,Signals,1
row-3k6u~7j3w~jjue,00000000-0000-0000-D5D4-FB79F1F21659,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
row-eney_pju4~dza7,00000000-0000-0000-9755-0FCDA440DFB2,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
row-fybe~brz6.ncrv,00000000-0000-0000-3AF5-F9DFEA3DA9D1,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,R,1,Signals,2
row-8zz4_rzhc_sbqk,00000000-0000-0000-281B-720157773E34,0,1737737453,,1737737453,,{ },2023-04-01T00:00:00,B DIVISION,R,1,Track,1
row-nhgf_s99g_44jx,00000000-0000-0000-1D0D-257DCE7AD395,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
row-s2yd-ps69-unwj,00000000-0000-0000-7568-64F41D2D6733,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,1,1,Stations and Structure,1
row-ywpg~am3z~rcxk,00000000-0000-0000-5479-BD44B9C251E5,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
row-mtmx~2v3d~bn48,00000000-0000-0000-51F0-F57904D04C6E,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,2,1,Track,1
row-sifx-zqc3-a9x3,00000000-0000-0000-B27C-1F9E4E38DF75,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
row-pmjk~v57r~n5ar,00000000-0000-0000-361F-66FED2D9F99C,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,4,1,Other,1
row-gi7r-upcs-tqcy,00000000-0000-0000-E98E-793AE3333E6B,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
row-zxda_6qsk_7u5h,00000000-0000-0000-772B-C7C702388899,0,1737737453,,1737737453,,{ },2023-05-01T00:00:00,A DIVISION,4,1,Subway Car,1
